-2027174856,"A2005R005","NYE R.","[none]",,0,0,0,"Rookie","NYE","RYAN","Nye, R","R.Nye","Ryan Nye","Nye Ryan","Ryan Nye",0,,,,,,,,,,,0,0,0,,0,0,0,"{D8A306FB-7565-4250-AD3B-E355DEFBBDD3}",0,0,,1,1,,56,
-2020867399,"A2001N009","MOLAN L.","[none]",,0,0,0,"Rookie","MOLAN","LUKE","Molan, L","L.Molan","Luke Molan","Molan Luke","Luke Molan",,,,,,,,,,,,0,0,0,,0,0,0,"{52AFBFEA-C1CF-4A3E-9FF2-CC62C7AEBDBB}",0,0,,1,1,,56,
-2020784326,"A2003N053","JACKSON D.","Richmond","Magic",0,0,0,"Defender","JACKSON","DANIEL","Jackson, D","D.Jackson","Daniel Jackson","Jackson Daniel","Daniel Jackson",433,11,"BP",,,,558,2,"CT",,,1,0,0,,0,0,0,"{C92DF20B-CDAA-46E6-953F-4FBEF7245666}",0,0,0,20187,1,,146,
-2018138444,"A2004N025","HARTLETT A.","Carlton",,0,0,0,"Unclassified","HARTLETT","ADAM","Hartlett, A","A.Hartlett","Adam Hartlett","Hartlett Adam","Adam Hartlett",205,4,"BC",,,,,,,,,0,0,0,"IF - Not Flying (still not firing on all cylinders)",0,0,0,"{BDB07B00-A1F7-40DF-A547-CF27D47F1EE3}",0,0,,20187,31,,56,
-2010759122,"A2004N031","MOORE J.","Sydney","Power",0,0,0,"Forward","MOORE","JARRED","Moore, J","J.Moore","Jarred Moore","Moore Jarred","Jarred Moore",319,23,"FH",,,,146,1,"FH",,,0,0,0,,0,0,0,"{162FD07C-FDD3-4DF1-A466-1E59E4564A85}",0,0,0,20187,1,,146,
-2010756676,"A2004N052","LIMBACH D.","[none]",,0,0,0,"Rookie","LIMBACH","DEAN","Limbach, D","D.Limbach","Dean Limbach","Limbach Dean","Dean Limbach",,,,,,,,,,,,0,0,0,,0,0,0,"{22FB8D02-EEAB-45A7-9910-1166F851FE9F}",0,0,,1,1,,56,
-2008314056,"A2008N075","SAVAGE S.","Hawthorn",,0,0,0,"Rookie","SAVAGE","SHANE","Savage, S","S.Savage","Shane Savage","Savage Shane","Shane Savage",,,,,,,,,,0,0,0,0,0,,0,0,0,"{8F899266-4DD1-4095-BD3F-B995D9DFD411}",0,0,,11780,1,,56,
-2008217463,"A2008R055","WILSON C.","West Coast",,0,0,1,"Rookie","WILSON","CALLUM","Wilson, C","C.Wilson","Callum Wilson","Wilson Callum","Callum Wilson",,,,,,,,,,,,0,0,0,,0,0,0,"{0095C3EA-602A-4E9C-804B-E38EACCE8812}",0,0,,,1,,56,
-2001406735,"A2004N048","ABLETT N.","[none]","Legends",1,0,0,"Forward","ABLETT","NATHAN","Ablett, N","N.Ablett","Nathan Ablett","Ablett Nathan","Nathan Ablett",269,21,"FC",,,,,,,,,0,0,0,,0,0,0,"{DE3A4AF5-2243-4D3F-8351-73ADBA4B5A0D}",0,0,0,7066,1,,56,
-1999999819,"A2008N008","VICKERY T.","Richmond","Juggernauts",1,0,0,"Rookie","VICKERY","TYRONE","Vickery, T","T.Vickery","Tyrone Vickery","Vickery Tyrone","Tyrone Vickery",,,,,,"Utility-Tall",143,1,"CT",357,16,0,0,0,"Type: Utility-Tall
Junior Ave: 357",0,0,0,"{0D3DBB3A-0043-49EA-89D1-FC0EEB893F9A}",0,0,,22098,1,,126,
-1995665461,"A2007P004","COCKSHELL A.","[none]",,0,0,0,"Rookie","COCKSHELL","ADAM","Cockshell, A","A.Cockshell","Adam Cockshell","Cockshell Adam","Adam Cockshell",194,2,"BC",,,"Fwd-Tall-Key",,,"BC",345,3,0,0,0,"Type: Fwd-Tall-Key
Junior Ave: 344",0,0,0,"{EAE00CD0-E46A-46F2-878C-7308F0820635}",0,0,,9142,1,,56,
-1982854236,"A2006N011","EVERITT A.","Western","Desperados",1,0,0,"Defender","EVERITT","ANDREJS","Everitt, A","A.Everitt","Andrejs Everitt","Everitt Andrejs","Andrejs Everitt",294,9,"BC",,,"Def-Tall-Key",,,,,,0,0,0,,0,0,0,"{C48B604B-684A-4F03-9A72-49058C8B154E}",0,0,,20188,1,,56,
-1978468149,"A1999N009","BEETHAM C.","[none]",,0,0,0,"Unclassified","BEETHAM","CAYDN","Beetham, C","C.Beetham","Caydn Beetham","Beetham Caydn","Caydn Beetham",,,,,,,,,,,,0,24,16,,,,40,"{77762B9D-8C87-4AF2-AB75-46EBFB06A0DC}",0,,,1,1,,56,
-1970667779,"A2006R047","O'KEEFE T.","[none]",,0,0,0,"Rookie","O'KEEFE","TIM","O'keefe, T","T.O'keefe","Tim O'Keefe","O'Keefe Tim","Tim O'Keefe",,,,,,,,,,,,0,0,0,,0,0,0,"{57D20C25-EC81-4668-A58B-3CAD91B87699}",0,0,,1,1,,56,
-1967056704,"A2002N079","NORMAN K.","[none]",,0,0,0,"Defender","NORMAN","KARL","Norman, K","K.Norman","Karl Norman","Norman Karl","Karl Norman",206,,,,,,,,,,,0,0,0,,0,0,0,"{727A56DC-C148-421B-AD66-9AA46DB884C9}",0,0,,1,1,,56,
-1963941967,"A2001N077","MCGRATH M.","[none]",,0,0,0,"Rookie","MCGRATH","MARTIN","McGrath, M","M.McGrath","Martin Mcgrath","Mcgrath Martin","Martin Mcgrath",,,,,,,,,,,,0,0,0,,0,0,0,"{99D145EA-CFFF-49E5-B8EB-5C41565FA227}",0,0,,1,1,,56,
-1962402208,"A2006R036","HOWAT C.","[none]",,0,0,0,"Onballer","HOWAT","CAMERON","Howat, C","C.Howat","Cameron Howat","Howat Cameron","Cameron Howat",327,15,"CT",,,,,,,,,0,0,0,,0,0,0,"{9A96551B-E517-4C5B-B5FC-FB1A5370EB32}",0,0,0,7066,1,,56,
-1962044404,"A2006N069","WARREN B.","Kangaroos","Hackers",1,0,0,"Rookie","WARREN","BEN","Warren, B","B.Warren","Ben Warren","Warren Ben","Ben Warren",,,,,,"Fwd-Med-Gen",,,,,,0,0,0,"Type: Fwd-Med-Gen Junior Ave: 498",0,0,0,"{47FF64B7-CEBA-4430-8328-0BE632839315}",0,0,,1239,1,,56,
-1960473966,"A2006R060","ROWE S.","[none]",,0,0,0,"Rookie","ROWE","SAM","Rowe, S","S.Rowe","Sam Rowe","Rowe Sam","Sam Rowe",,,,,,,,,,,,0,0,0,,0,0,0,"{9ECCA5C5-A187-450E-96A8-B42FAD606202}",0,0,,1,1,,56,
-1959358257,"A2007N004","MORTON C.","Melbourne","Magic",1,0,0,"Forward Utility","MORTON","CALE","Morton, C","C.Morton","Cale Morton","Morton Cale","Cale Morton",396,19,"CT",,,"Mid-Tall-Out",,,,,,0,0,0,,0,0,0,"{72643499-AA18-4B68-937D-E9F6029786AC}",0,0,,20188,1,,56,
-1955804237,,"PICKETT M.","[none]",,0,0,0,"Rookie","PICKETT","MARCUS","Pickett, M","M.Pickett","Marcus Pickett","Pickett Marcus","Marcus Pickett",,,,,,,,,,,,0,0,0,,,,0,"{F1BCC5A9-4D6D-4F6B-8D1D-7D3EA94EC1CE}",0,,,1,1,,56,
-1955382969,"A2009R060","EDIRIWICKRAMA R.","Geelong",,0,0,1,"Rookie"," EDIRIWICKRAMA","RANGA","Ediriwickrama, R","R.Ediriwickrama","Ranga Ediriwickrama","Ediriwickrama Ranga ","Ranga Ediriwickrama",,,,,,,,,,0,0,0,0,0,,0,0,0,"{205D8564-F563-4537-909D-1DDEF5EA809A}",0,0,,11781,1,,56,
-1950411886,"A2000R023","MILNE S.","Saint Kilda","Animals",0,0,0,"Forward","MILNE","STEPHEN","Milne, S","S.Milne","Stephen Milne","Milne Stephen","Stephen Milne",351,24,"FP",,,,253,1,"FP",,,0,0,0,"IF - Flying (looking as good as ever)",,,0,"{5EAD83FA-8505-4DF9-84B7-9D8C023EC3CC}",18,,0,20188,103,,146,
-1950132938,"A1999N073","HOULIHAN R.","Carlton","Power",0,0,0,"Defender","HOULIHAN","RYAN","Houlihan, R","R.Houlihan","Ryan Houlihan","Houlihan Ryan","Ryan Houlihan",372,5,"BC",,,,376,2,"BH",,,0,24,20,,,,40,"{094DDA79-FB3D-4461-80A0-65543ADE4D81}",18,,0,20188,1,,146,
-1948033206,"A2004R043","DABROWSKI B.","[none]",,0,0,0,"Rookie","DABROWSKI","BRAD","Dabrowski, B","B.Dabrowski","Brad Dabrowski","Dabrowski Brad","Brad Dabrowski",,,,,,,,,,,,0,0,0,,0,0,0,"{A3A68C42-A8B1-4D58-96D5-310974C509A7}",0,0,,1,1,,56,
-1943391009,"A2003N050","THOMPSON I.","[none]",,0,0,0,"Rookie","THOMPSON","ISZAC","Thompson, I","I.Thompson","Iszac Thompson","Thompson Iszac","Iszac Thompson",,,,,,,,,,,,0,0,0,,0,0,0,"{76E3D6C9-2560-41C0-A2DD-CF9FB2C23EB5}",0,0,,1,1,,56,
-1941686078,,"HILTON M.","[none]",,0,0,0,"Rookie","HILTON","MARK","Hilton, M","M.Hilton","Mark Hilton","Hilton Mark","Mark Hilton",,,,,,,,,,,,0,0,0,,,,0,"{7544DE15-658F-46E3-A2D4-058C6D1CDB65}",0,,,1,1,,56,
-1941486399,"A2009R029","SIMPKIN T.","Saint Kilda",,0,0,1,"Rookie","SIMPKIN","TOM","Simpkin, T","T.Simpkin","Tom Simpkin","Simpkin Tom","Tom Simpkin",,,,,,,,,,0,0,0,0,0,,0,0,0,"{CDA460CB-5229-4997-BE31-EF3824BAC50C}",0,0,,11780,1,,56,
-1938719338,"A2005N057","WEST M.","[none]",,0,0,0,"Rookie","WEST","MICHAEL","West, M","M.West","Michael West","West Michael","Michael West",,,,,,,,,,,,0,0,0,"Fwd-Tall-Key
Overlooked in 2004 Draft
Average stats but
13G, 19D, 13M in one game in 2005",0,0,0,"{FD7FF7FB-4C56-4E32-A55D-9F9C8AAE52AB}",0,0,638,1,1,,56,
-1936749718,"A2008R052","MARTIN B.","Adelaide",,0,0,1,"Rookie","MARTIN","BRODIE","Martin, B","B.Martin","Brodie Martin","Martin Brodie","Brodie Martin",,,,,,,194,1,"CT",,,0,0,0,"IF - Flying",0,0,0,"{9869DC7D-BD3A-4569-92F0-5FF817A48A8A}",0,0,,,31,,132,
-1935879487,"A2004R010","DUFFIELD P.","Fremantle","Desperados",0,0,0,"Forward","DUFFIELD","PAUL","Duffield, P","P.Duffield","Paul Duffield","Duffield Paul","Paul Duffield",412,11,"BP",,,,,,"BC",,,0,0,0,,0,0,0,"{FFB5C9F4-0150-457E-B144-BF0396210F7E}",0,0,0,20188,1,,146,
-1935556293,"A2007R018","CHARTRES D.","[none]",,0,0,0,"Rookie","CHARTRES","DANNY","Chartres, D","D.Chartres","Danny Chartres","Chartres Danny","Danny Chartres",,,,,,"Utility-Tall",,,"CT",,,0,0,0,,0,0,0,"{FF2AEAAF-511A-4F09-9ABA-A4E2DC62A8C8}",0,0,,1,1,,56,
-1926416083,"A2005N048","OBST A.","Kangaroos",,0,0,1,"Rookie","OBST","ALAN","Obst, A","A.Obst","Alan Obst","Obst Alan","Alan Obst",191,3,"BP",,,,,,,,,0,0,0,,0,0,0,"{54E7EDE0-1B22-4F2E-9C36-56A1DD85530B}",0,0,638,20188,1,,56,
-1925283303,"A2004N006","WILLIAMS T.","Western","Animals",1,0,0,"Defender","WILLIAMS","TOM","Williams, T","T.Williams","Tom L. Williams","Williams Tom","Tom L. Williams",316,6,"BC",,,,,,,,,0,0,0,,0,0,0,"{F9294F89-3EF1-4C62-9958-A20A797EEB40}",0,0,,20188,1,,56,
-1916742872,"A1999N048","BATEMAN C.","Hawthorn","Hackers",0,0,0,"Onballer","BATEMAN","CHANCE","Bateman, C","C.Bateman","Chance Bateman","Bateman Chance","Chance Bateman",448,21,"CT",,,,240,2,"CT",,,0,8,4,,,,30,"{5406E7E9-4BF3-4A7B-846A-6F24B65DCB1D}",6,,0,20188,1,,146,
-1915825142,"A2000N055","NEWMAN C.","Richmond","Legends",0,0,0,"Defensive Utility","NEWMAN","CHRIS","Newman, C","C.Newman","Chris Newman","Newman Chris","Chris Newman",434,22,"CT",,,,330,2,"CT",,,0,0,0,,,,0,"{29705E02-3830-4FDD-9CBB-2AFDE4B2B402}",0,,0,20188,1,,146,
-1913357095,"A2008N077","HALL C.","Fremantle",,0,0,0,"Rookie","HALL","CHRISTOPHER","Hall, C","C.Hall","Christopher Hall","Hall Christopher","Chris R. Hall",,,,,,,50,1,"BP",0,0,0,0,0,,0,0,0,"{E2593A6D-4C68-40F2-BBD8-1DF157A27EDE}",0,0,,11780,1,,1637,
-1908941559,"A2006N056","MOSS G.","Hawthorn","Calypsos",1,0,1,"Rookie","MOSS","GARRY","Moss, G","G.Moss","Garry Moss","Moss Garry","Garry Moss",,,,,,"Mid-Med-In",,,,,,0,0,0,,0,0,0,"{1E812ABA-24AE-4136-A05E-0D407F30607C}",0,0,,7066,1,,56,
-1907818925,"A2000N023","PETRIE D.","Kangaroos","Chosen Few",1,0,0,"Defender","PETRIE","DREW","Petrie, D","D.Petrie","Drew Petrie","Petrie Drew","Drew Petrie",555,23,"BC",,,,,,,,,0,0,0,,,,0,"{6DD88047-CA5B-4C36-B7B2-3A58430ACE02}",36,,0,20188,1,,56,
-1904312251,"A2009R080","MCGARRY S.","Saint Kilda",,0,0,1,"Rookie","MCGARRY","SAMUEL","Mcgarry, S","S.Mcgarry","Samuel McGarry","McGarry Samuel","Samuel McGarry",,,,,,,,,,0,0,0,0,0,,0,0,0,"{B137E1B7-5DBE-409D-810A-F1257EE94685}",0,0,,11781,1,,56,
-1894358927,"A2002N020","MINSON W.","Western","Juggernauts",0,0,0,"Ruckman Forward","MINSON","WILLIAM","Minson, W","W.Minson","William Minson","Minson Will","Will Minson",361,25,"RK",,,,250,1,"RK",,,0,0,0,,0,0,0,"{5B1ED9D8-828E-4213-9B09-4D8083F4AB6C}",0,0,0,20188,1,,146,
-1892806560,"A2003N061","RISCHITELLI M.","Brisbane","Juggernauts",0,0,0,"Defensive Utility","RISCHITELLI","MICHAEL","Rischitelli, M","M.Rischitelli","Michael Rischitelli","Rischitelli Michael","Michael Rischitelli",470,21,"BH",,,,545,1,"BH",,,0,0,0,,0,0,0,"{CB36AB5D-B725-4B9E-A36E-6BA2FC5963D1}",0,0,0,20188,1,,106,
-1885821121,"A2007R014","MCINTYRE A.","[none]",,0,0,0,"Rookie","MCINTYRE","ANDREW","Mcintyre, A","A.Mcintyre","Andrew McIntyre","McIntyre Andrew","Andrew McIntyre",,,,,,"Def-Tall-Key",,,,,,0,0,0,,0,0,0,"{C8A2DFC0-DDF9-41B7-B992-71AA5865635A}",0,0,,1,1,,56,
-1879782765,"A2008N036","SMITH A.","West Coast",,0,0,0,"Rookie","SMITH","ASHLEY","Smith, A","A.Smith","Ashley Smith","Smith Ashley","Ashley Smith",,,,,,"Def-Med-Gen",,,,382,23,0,0,0,"Type: Def-Med-Gen
Junior Ave: 381",0,0,0,"{6FDCCDF8-F79E-4DC6-B20F-86ACF4A46337}",0,0,,22099,1,,56,
-1879472473,"A1999N038","LING C.","Geelong","Chosen Few",1,0,0,"Onballer","LING","CAMERON","Ling, C","C.Ling","Cameron Ling","Ling Cameron","Cameron Ling",520,23,"CT",,,,,,,,,0,16,16,,,,20,"{113A8E30-5119-4FE6-980A-1B1CACAF6B5D}",0,,0,20188,1,,56,
-1879422764,"A2003R040","BYRNES S.","Geelong","Desperados",0,0,0,"Onballer","BYRNES","SHANNON","Byrnes, S","S.Byrnes","Shannon Byrnes","Byrnes Shannon","Shannon Byrnes",401,9,"CT",,,,374,4,"CT",,,0,0,0,,0,0,0,"{795686BD-CCCC-49D1-AEF7-A693617DDBBD}",0,0,0,20188,1,,146,
-1855639413,"A2000N020","CORNES K.","Port Adelaide","Chosen Few",1,0,0,"Onballer","CORNES","KANE","Cornes, K","K.Cornes","Kane Cornes","Cornes Kane","Kane Cornes",582,22,"CT",,,,,,,,,0,0,0,,,,0,"{9E5536A7-1FD9-4F3C-B576-3C0EE775EC21}",12,,0,20188,1,,56,
-1851771927,"A1999N041","MUNRO K.","[none]",,0,0,0,"Forward","MUNRO","KANE","Munro, K","K.Munro","Kane Munro","Munro Kane","Kane Munro",218,,,,,,,,,,,0,32,0,,,,80,"{06BE246F-365E-425E-959B-773D8B3CE965}",12,,,1,1,,56,
-1841891847,"A2007N002","COTCHIN T.","Richmond","Calypsos",1,0,0,"Onballer","COTCHIN","TRENT","Cotchin, T","T.Cotchin","Trent Cotchin","Cotchin Trent","Trent Cotchin",382,15,"CT",,,"Mid-Med-In",,,,,,0,0,0,,0,0,0,"{774C3D43-7713-4B10-869D-DFFF80817FF7}",0,0,,20188,1,,57,
-1840932643,"A2000N008","MOTLOP D.","Port Adelaide","Power",0,0,0,"Forward","MOTLOP","DANIEL","Motlop, D","D.Motlop","Daniel Motlop","Motlop Daniel","Daniel Motlop",346,21,"FF",,,,321,2,"FH",,,0,0,0,,,,0,"{EBE1D4FF-5B92-4A88-98C3-38C52EF342B5}",0,,0,20188,1,,146,
-1837897115,"A2000N051","WOODS D.","[none]",,0,0,0,"Defender","WOODS","DION","Woods, D","D.Woods","Dion Woods","Woods Dion","Dion Woods",352,,,,,,,,,,,0,0,0,,,,0,"{26EB48DB-B254-4878-9A06-B144C58C6D58}",0,,,1,1,,57,
-1834717381,,"HAYNES B.","[none]",,0,0,0,"Unclassified","HAYNES","BEN","Haynes, B","B.Haynes","Ben Haynes","Haynes Benjamin","Ben Haynes",,,,,,,,,,,,0,8,0,,,,10,"{CA2B0346-4BF0-405F-9BBB-E6830EDEF9EB}",24,,,1,1,,57,
-1834407771,"A2005N060","BARTRAM C.","Melbourne","Juggernauts",0,0,0,"Defender","BARTRAM","CLINT","Bartram, C","C.Bartram","Clint Bartram","Bartram Clint","Clint Bartram",342,21,"BC",,,,351,1,"BH",,,0,0,0,"IF - Flying (puts in heart and soul)",0,0,0,"{25AB2657-88BA-47C7-8D06-8317A5C99B99}",0,0,0,20188,45,,146,
-1829804436,"A2000N038","HANDBY M.","[none]",,0,0,0,"Rookie","HANDBY","MICHAEL","Handby, M","M.Handby","Michael Handby","Handby Michael","Michael Handby",,,,,,,,,,,,0,0,0,,,,0,"{D7D701F4-4280-4DD2-8519-151E38E2390F}",0,,,1,1,,57,
-1827780043,,"MCLEAN K.","[none]",,0,0,0,"Rookie","MCLEAN","KANE","McLean, K","K.McLean","Kane Mclean","Mclean Kane","Kane Mclean",,,,,,,,,,,,0,0,0,,,,0,"{45A383F2-8C61-4E2B-97D0-BF0E99908BD4}",0,,,1,1,,57,
